host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,True,1,2.0,0.0,1,5e-06,45,224,32,5267,1400,84.35714560372489,0.5978220621744792,99.35213414634148,0.03179717849849201,16.47,5.2773,18.3704,86.7344,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,True,1,2.0,0.0,1,1e-05,45,224,32,5267,1400,86.57143166678293,0.4855290095011393,99.75228658536584,0.012763394020134357,16.42,5.2773,18.3704,86.7344,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,True,1,2.0,0.0,1,5e-05,45,224,32,5267,1400,86.50000235421317,0.5290102322896322,100.0,0.0009836989750222462,16.45,5.2773,18.3704,86.7344,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,True,1,2.0,0.0,1,0.0001,45,224,32,5267,1400,85.42857365199498,0.5869868596394857,99.92378048780488,0.003124640618519085,16.41,5.2773,18.3704,86.7344,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,0.0005,45,224,32,5267,1400,4.642857382638113,4.399348958333333,5.8879573170731705,4.2460823989496,17.5,5.125,17.7179,87.4261,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,True,1,2.0,0.0,1,0.0005,45,224,32,5267,1400,20.142857791355677,3.8212890625,86.07088414634147,0.783551127445407,16.52,5.2773,18.3704,86.7344,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,0.0,0.0,1,1e-05,45,224,32,5267,1400,86.28571637834821,0.5419782002766927,99.88567073170732,0.007401102881242589,16.32,5.0332,17.5687,86.6453,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,0.0,0.0,1,5e-05,45,224,32,5267,1400,83.4285735648019,0.7092510620752971,99.84756097560977,0.0064338974927256746,16.39,5.0332,17.5687,86.6453,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,0.0,0.0,1,0.0001,45,224,32,5267,1400,82.92857373918805,0.7447779655456543,100.0,0.0006039160326486681,16.63,5.0332,17.5687,86.6453,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,0.0,0.0,1,0.0005,45,224,32,5267,1400,7.571428887503488,4.395247395833334,41.27286585365854,2.574487517519695,16.61,5.0332,17.5687,86.6453,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,5e-06,45,224,32,5267,1400,83.5000024850028,1.1695149739583333,95.4077743902439,1.2313277532414693,16.62,5.125,17.7179,87.4261,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,1e-05,45,224,32,5267,1400,83.28571637834821,0.8784505208333333,97.3704268292683,0.9133149614421332,16.64,5.125,17.7179,87.4261,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,5e-05,45,224,32,5267,1400,78.42857386997768,0.8404012044270833,99.04725609756098,0.7192394497191034,16.74,5.125,17.7179,87.4261,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,0.0001,45,224,32,5267,1400,14.785714727129257,3.479231770833333,27.172256097560975,3.214928635736791,16.73,5.1113,17.7179,87.4261,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,0.0005,45,224,32,5267,1400,3.7857144274030414,4.39921875,5.030487804878049,4.33204576591166,16.82,5.125,17.7179,87.4261,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,5e-06,45,224,32,5267,1400,82.64285910470146,1.0564208984375,96.81783536585364,0.7913593664401914,16.94,5.125,17.7179,87.4261,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,1e-05,45,224,32,5267,1400,81.71428824288505,0.84853515625,97.67530487804878,0.47074386550158986,16.92,5.125,17.7179,87.4261,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,aircraft,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,5e-05,45,224,32,5267,1400,79.42857417515346,0.7557230631510417,99.6189024390244,0.17792992766310528,17.24,5.125,17.7179,87.4261,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,aircraft,[],,[],True,False,0,0.0,0.0,1,5e-06,45,224,32,5267,1400,82.5000027029855,0.6687503814697265,99.23780487804878,0.029270368719064608,16.42,5.0332,17.5687,86.6453,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,aircraft,[],,[],False,False,0,2.0,0.0,1,0.0005,45,224,32,5267,1400,4.500000228881836,4.393880208333333,6.078506097560975,4.219250748797161,17.08,5.2637,17.5755,92.4043,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,1e-05,45,224,32,4794,1200,74.50000274658203,1.85171875,96.623322147651,1.3731811318621538,6.19,5.1953,17.5734,90.4076,
DGX-CN02,3,vit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,1e-05,45,224,32,4794,1200,84.00000335693359,0.71157470703125,100.0,0.0009134882348495842,5.93,5.0254,17.569,85.9532,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,0.0001,45,224,32,4794,1200,15.08333393096924,3.84921875,64.72315436241611,2.5201141706249057,6.13,5.5488,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,0.0005,45,224,32,4794,1200,4.416666870117187,4.8209375,7.067953020134228,4.64524959717821,6.11,5.5488,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,5e-06,45,224,32,4794,1200,58.08333557128906,2.0267578125,88.9261744966443,1.3372101751749947,6.24,5.5312,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,1e-05,45,224,32,4794,1200,64.58333526611328,1.58478515625,97.33640939597316,0.6802782276332778,6.12,5.5312,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,5e-05,45,224,32,4794,1200,60.750001983642576,1.6013671875,99.85318791946308,0.0777250280316244,6.09,5.5312,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,0.0001,45,224,32,4794,1200,15.166667098999024,4.0846875,87.77265100671141,1.0320610776043575,6.1,5.5312,18.021,95.2138,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,0.0005,45,224,32,4794,1200,4.333333511352539,4.87328125,12.70973154362416,3.994352199887269,6.11,5.5312,18.021,95.2138,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,5e-06,45,224,32,4794,1200,71.25000213623046,2.67125,92.23993288590604,2.763665314488763,6.17,5.1914,17.5734,90.4076,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,1e-05,45,224,32,4794,1200,72.91666931152344,2.2103515625,95.00838926174497,2.2454098119031665,6.17,5.1914,17.5734,90.4076,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,5e-05,45,224,32,4794,1200,70.25000198364258,1.3769140625,98.9513422818792,1.240192489336001,6.19,5.1914,17.5734,90.4076,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,0.0001,45,224,32,4794,1200,33.0000008392334,2.86828125,79.8238255033557,2.0835413660779096,6.19,5.1914,17.5734,90.4076,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0001,1,0.0005,45,224,32,4794,1200,,,1.6568791946308723,5.106039879306051,,,,,
DGX-CN02,3,vqtvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,5e-05,45,224,32,4794,1200,51.0833349609375,2.052578125,99.41275167785236,1.085333680946555,6.14,5.5488,18.021,95.2138,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,5e-06,45,224,32,4794,1200,71.50000289916993,2.329453125,94.08557046979864,1.9746071220244337,6.19,5.1953,17.5734,90.4076,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,0.0001,45,224,32,4794,1200,47.666668014526365,2.098359375,99.748322147651,0.372494140727408,6.15,5.1953,17.5734,90.4076,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,"[3, 6, 9, 11]",False,False,0,2.0,0.0,1,0.0005,45,224,32,4794,1200,2.6666668319702147,4.99765625,4.551174496644295,4.71529967032823,6.17,5.1953,17.5734,90.4076,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,5e-06,45,224,32,4794,1200,63.333335418701175,2.1234765625,87.10151006711409,2.221593058349302,6.82,5.3848,17.5821,99.0092,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,1e-05,45,224,32,4794,1200,66.66666885375976,1.75560546875,93.77097315436242,1.761835147870467,6.79,5.3848,17.5821,99.0092,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,5e-05,45,224,32,4794,1200,65.08333526611328,1.41666015625,99.93708053691276,0.963676536243234,6.84,5.3848,17.5821,99.0092,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,0.0001,45,224,32,4794,1200,36.83333427429199,2.5118359375,93.83389261744966,1.362061393340962,6.84,5.3848,17.5821,99.0092,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0001,1,0.0005,45,224,32,4794,1200,2.83333345413208,4.9646875,3.3557046979865772,4.83809850999973,6.87,5.3848,17.5821,99.0092,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,5e-06,45,224,32,4794,1200,65.91666870117187,1.71849609375,92.51258389261746,1.1097594139559956,6.84,5.3828,17.5821,99.0092,
DGX-CN02,3,h2tvit_base_patch16_clip_224.laion2b,cub,[],,[],False,False,0,2.0,0.0,1,1e-05,45,224,32,4794,1200,69.50000198364258,1.3796875,97.33640939597316,0.5929871245518626,6.87,5.3828,17.5821,99.0092,
