host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",TRUE,TRUE,1,2,0,10,0.0001,45,448,32,12763,11143,63.27739575,1.520038392,99.99214824,0.011221045,28.12,4.2969,2.6522,6.2607,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.7],0.7,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,12763,11143,51.99677072,2.325618629,99.98429648,0.0029015,31.11,5.4395,4.3701,5.8515,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.7],0.7,"[3, 6, 9]",TRUE,TRUE,1,2,0,1,0.0001,45,448,32,12763,11143,67.4324709,1.329942957,99.96859296,0.00723462,32.67,5.7598,4.4339,6.2607,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.5],0.5,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,12763,11143,47.06093638,2.611273639,99.96074121,0.006544636,28.21,4.2656,3.3612,5.8515,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.5],0.5,"[3, 6, 9]",TRUE,TRUE,1,2,0,1,0.0001,45,448,32,12763,11143,65.26070378,1.460524661,100,0.006030363,29.13,4.8652,3.4078,6.2607,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,12763,11143,44.48532825,2.739253621,99.98429648,0.008029166,27.86,3.4824,2.6201,5.8515,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.25],0.25,"[3, 6, 9]",TRUE,TRUE,1,2,0,1,0.0001,45,448,32,12763,11143,60.67486514,1.673872133,100,0.010340244,27.94,4.2969,2.6522,6.2607,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.1],0.1,"[3, 6, 9]",FALSE,FALSE,0,2,0,10,0.0001,45,448,32,12763,11143,39.49564867,3.111726294,99.98429648,0.01332084,27.38,3.2715,2.3538,5.8515,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soygene,[0.1],0.1,"[3, 6, 9]",FALSE,FALSE,0,2,0,1,0.0001,45,448,32,12763,11143,42.18792191,2.908006136,99.98429648,0.013695334,27.58,3.2715,2.3538,5.8515,
buyatti,60,deit_tiny_patch16_224.fb_in1k,soygene,[],,[],FALSE,FALSE,0,2,0,10,0.0001,45,448,32,12763,11143,59.85820862,1.842601596,100,0.001994032,42.57,7.3574,7.1281,5.8515,
buyatti,60,deit_tiny_patch16_224.fb_in1k,cotton,[],,[],TRUE,FALSE,0,2,0,1,0.0001,45,448,32,240,240,50.41666794,3.01953125,100,0.903921945,1.65,7.3145,7.1277,5.8626,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,cotton,[0.1],0.1,"[3, 6, 9]",TRUE,FALSE,0,2,0,1,0.0001,45,448,32,240,240,27.91666794,3.311328125,95.98214286,1.64541953,1.48,3.2773,2.3536,5.8638,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,cotton,[0.25],0.25,"[3, 6, 9]",TRUE,FALSE,0,2,0,1,0.0001,45,448,32,240,240,40.83333397,3.142578125,100,1.088753836,1.51,3.4844,2.6199,5.8638,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.7],0.7,"[3, 6, 9]",TRUE,FALSE,0,2,0,100,0.0001,45,448,32,990,990,79.898992,1.43405878,100,0.334189097,3.57,5.4355,4.3699,5.9092,
buyatti,60,evit_deit_tiny_patch16_224.fb_in1k,soyageingr4,[0.5],0.5,"[3, 6, 9]",TRUE,FALSE,0,2,0,100,0.0001,45,448,32,990,990,80.80808429,1.392368862,100,0.346785227,3.26,4.2676,3.3611,5.9092,
