host,serial,model,dataset_name,keep_rate,keep_rate_single,reduction_loc,ifa_head,clc,num_clr,ifa_dws_conv_groups,lasso_loss_weight,seed,lr,epochs,input_size,batch_size,num_images_train,num_images_val,test_acc,val_test_loss,train_acc1,train_loss,time_total,max_memory,flops,no_params,throughput
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,128,,11143,,,,,1.4854,7.9102,9.3211,88.286,625.1245
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,4,,11143,,,,,2.3992,7.9023,6.5337,88.2845,387.0392
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,64,,11143,,,,,1.4538,7.9102,9.3211,88.286,638.7096
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,8,,11143,,,,,1.6303,7.916,6.5337,88.2845,569.587
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,32,,11143,,,,,1.3968,7.916,6.5337,88.2845,664.8134
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,256,,11143,,,,,1.5304,7.2363,6.9641,88.286,606.7703
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,128,,11143,,,,,1.4464,7.9102,6.9641,88.286,641.9813
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,64,,11143,,,,,1.4215,7.9102,6.9641,88.286,653.2476
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,32,,11143,,,,,1.4102,7.9102,6.9641,88.286,658.4655
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,16,,11143,,,,,1.4105,7.9102,6.9641,88.286,658.3307
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,8,,11143,,,,,1.7031,7.9102,6.9641,88.286,545.2441
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,4,,11143,,,,,2.6188,7.9023,6.9641,88.286,354.577
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.25],0.25,"[3, 6, 9]",True,True,1,2,0,1,0.0005,45,224,2,,11143,,,,,4.6206,7.877,6.9641,88.286,200.9647
server-3090,40,evit_vit_base_patch16_224.orig_in21k,soygene,[0.5],0.5,"[3, 6, 9]",True,False,0,2,0,1,0.0005,45,224,1,,11143,,,,,7.7736,7.877,8.8235,88.2845,119.4536
